Country;Month;Year;Lat;Lon;PM10 
Fontibon;4;23;0.32191535;0.0027104016;32,3
Fontibon;4;23;0.32191535;0.0027104016;33,9
Fontibon;4;23;0.32191535;0.0027104016;25
Fontibon;4;23;0.32191535;0.0027104016;33,3
Fontibon;4;23;0.32191535;0.0027104016;25,2
Fontibon;4;23;0.32191535;0.0027104016;8
Fontibon;4;23;0.32191535;0.0027104016;7,7
Fontibon;4;23;0.32191535;0.0027104016;7
Fontibon;4;23;0.32191535;0.0027104016;7,5
Fontibon;4;23;0.32191535;0.0027104016;19,3
Fontibon;4;23;0.32191535;0.0027104016;22,1
Fontibon;4;23;0.32191535;0.0027104016;23,5
Fontibon;4;23;0.32191535;0.0027104016;28
Fontibon;4;23;0.32191535;0.0027104016;27,4
Fontibon;4;23;0.32191535;0.0027104016;22
Fontibon;4;23;0.32191535;0.0027104016;22,4
Fontibon;4;23;0.32191535;0.0027104016;24,6
Fontibon;4;23;0.32191535;0.0027104016;11,5
Fontibon;4;23;0.32191535;0.0027104016;18
Fontibon;4;23;0.32191535;0.0027104016;37,8
Fontibon;4;23;0.32191535;0.0027104016;45,9
Fontibon;4;23;0.32191535;0.0027104016;53,6
Fontibon;4;23;0.32191535;0.0027104016;53,6
Fontibon;4;23;0.32191535;0.0027104016;88,6
Fontibon;4;23;0.32191535;0.0027104016;90,2
Fontibon;4;23;0.32191535;0.0027104016;52,7
Fontibon;4;23;0.32191535;0.0027104016;40
Fontibon;4;23;0.32191535;0.0027104016;38,5
Fontibon;4;23;0.32191535;0.0027104016;23,5
Fontibon;4;23;0.32191535;0.0027104016;19,5
Fontibon;4;23;0.32191535;0.0027104016;23,2
Fontibon;4;23;0.32191535;0.0027104016;16
Fontibon;4;23;0.32191535;0.0027104016;17,7
Fontibon;4;23;0.32191535;0.0027104016;36,3
Fontibon;4;23;0.32191535;0.0027104016;55,6
Fontibon;4;23;0.32191535;0.0027104016;32,4
Fontibon;4;23;0.32191535;0.0027104016;27,7
Fontibon;4;23;0.32191535;0.0027104016;32,9
Fontibon;4;23;0.32191535;0.0027104016;21,3
Fontibon;4;23;0.32191535;0.0027104016;15,7
Fontibon;4;23;0.32191535;0.0027104016;20,5
Fontibon;4;23;0.32191535;0.0027104016;6,8
Fontibon;4;23;0.32191535;0.0027104016;13,6
Fontibon;4;23;0.32191535;0.0027104016;10,3
Fontibon;4;23;0.32191535;0.0027104016;14
Fontibon;4;23;0.32191535;0.0027104016;23,2
Fontibon;4;23;0.32191535;0.0027104016;26,4
Fontibon;4;23;0.32191535;0.0027104016;42,6
Fontibon;4;23;0.32191535;0.0027104016;69,1
Fontibon;4;23;0.32191535;0.0027104016;88,4
Fontibon;4;23;0.32191535;0.0027104016;81,3
Fontibon;4;23;0.32191535;0.0027104016;61,7
Fontibon;4;23;0.32191535;0.0027104016;28,9
Fontibon;4;23;0.32191535;0.0027104016;16,9
Fontibon;4;23;0.32191535;0.0027104016;8,9
Fontibon;4;23;0.32191535;0.0027104016;15,9
Fontibon;4;23;0.32191535;0.0027104016;15,1
Fontibon;4;23;0.32191535;0.0027104016;16
Fontibon;4;23;0.32191535;0.0027104016;16,6
Fontibon;4;23;0.32191535;0.0027104016;21,5
Fontibon;4;23;0.32191535;0.0027104016;16,8
Fontibon;4;23;0.32191535;0.0027104016;15,1
Fontibon;4;23;0.32191535;0.0027104016;15,4
Fontibon;4;23;0.32191535;0.0027104016;10
Fontibon;4;23;0.32191535;0.0027104016;10,2
Fontibon;4;23;0.32191535;0.0027104016;12,1
Fontibon;4;23;0.32191535;0.0027104016;12,4
Fontibon;4;23;0.32191535;0.0027104016;7,1
Fontibon;4;23;0.32191535;0.0027104016;8
Fontibon;4;23;0.32191535;0.0027104016;9,3
Fontibon;4;23;0.32191535;0.0027104016;21,3
Fontibon;4;23;0.32191535;0.0027104016;16,2
Fontibon;4;23;0.32191535;0.0027104016;29
Fontibon;4;23;0.32191535;0.0027104016;38,4
Fontibon;4;23;0.32191535;0.0027104016;40,1
Fontibon;5;23;0.32191535;0.0027104016;21,3
Fontibon;5;23;0.32191535;0.0027104016;16,1
Fontibon;5;23;0.32191535;0.0027104016;25,2
Fontibon;5;23;0.32191535;0.0027104016;18
Fontibon;5;23;0.32191535;0.0027104016;18,1
Fontibon;5;23;0.32191535;0.0027104016;19,5
Fontibon;5;23;0.32191535;0.0027104016;28,1
Fontibon;5;23;0.32191535;0.0027104016;65,2
Fontibon;5;23;0.32191535;0.0027104016;46,1
Fontibon;5;23;0.32191535;0.0027104016;27,2
Fontibon;5;23;0.32191535;0.0027104016;18,5
Fontibon;5;23;0.32191535;0.0027104016;4,6
Fontibon;5;23;0.32191535;0.0027104016;9,8
Fontibon;5;23;0.32191535;0.0027104016;7,9
Fontibon;5;23;0.32191535;0.0027104016;7,5
Fontibon;5;23;0.32191535;0.0027104016;11,6
Fontibon;5;23;0.32191535;0.0027104016;7,9
Fontibon;5;23;0.32191535;0.0027104016;7,3
Fontibon;5;23;0.32191535;0.0027104016;10,6
Fontibon;5;23;0.32191535;0.0027104016;15,8
Fontibon;5;23;0.32191535;0.0027104016;14,1
Fontibon;5;23;0.32191535;0.0027104016;15,5
Fontibon;5;23;0.32191535;0.0027104016;19,7
Fontibon;5;23;0.32191535;0.0027104016;17,4
Fontibon;5;23;0.32191535;0.0027104016;20,9
Fontibon;5;23;0.32191535;0.0027104016;19,6
Fontibon;5;23;0.32191535;0.0027104016;15,8
Fontibon;5;23;0.32191535;0.0027104016;15,2
Fontibon;5;23;0.32191535;0.0027104016;29
Fontibon;5;23;0.32191535;0.0027104016;49,7
Fontibon;5;23;0.32191535;0.0027104016;66,6
Fontibon;5;23;0.32191535;0.0027104016;69,5
Fontibon;5;23;0.32191535;0.0027104016;45,1
Fontibon;5;23;0.32191535;0.0027104016;36,3
Fontibon;5;23;0.32191535;0.0027104016;54,3
Fontibon;5;23;0.32191535;0.0027104016;33,5
Fontibon;5;23;0.32191535;0.0027104016;27,6
Fontibon;5;23;0.32191535;0.0027104016;14
Fontibon;5;23;0.32191535;0.0027104016;14,3
Fontibon;5;23;0.32191535;0.0027104016;17,6
Fontibon;5;23;0.32191535;0.0027104016;22,6
Fontibon;5;23;0.32191535;0.0027104016;19,8
Fontibon;5;23;0.32191535;0.0027104016;27,8
Fontibon;5;23;0.32191535;0.0027104016;33,9
Fontibon;5;23;0.32191535;0.0027104016;23,8
Fontibon;5;23;0.32191535;0.0027104016;21,5
Fontibon;5;23;0.32191535;0.0027104016;18,2
Fontibon;5;23;0.32191535;0.0027104016;28,8
Fontibon;5;23;0.32191535;0.0027104016;16,4
Fontibon;5;23;0.32191535;0.0027104016;13,6
Fontibon;5;23;0.32191535;0.0027104016;14,1
Fontibon;5;23;0.32191535;0.0027104016;17,2
Fontibon;5;23;0.32191535;0.0027104016;38,1
Fontibon;5;23;0.32191535;0.0027104016;41,4
Fontibon;5;23;0.32191535;0.0027104016;60,6
Fontibon;5;23;0.32191535;0.0027104016;28,1
Fontibon;5;23;0.32191535;0.0027104016;27,9
Fontibon;5;23;0.32191535;0.0027104016;17,6
Fontibon;5;23;0.32191535;0.0027104016;13,9
Fontibon;5;23;0.32191535;0.0027104016;14
Fontibon;5;23;0.32191535;0.0027104016;24,3
Fontibon;5;23;0.32191535;0.0027104016;36,1
Fontibon;5;23;0.32191535;0.0027104016;28,5
Fontibon;5;23;0.32191535;0.0027104016;32,5
Fontibon;5;23;0.32191535;0.0027104016;28,2
Fontibon;5;23;0.32191535;0.0027104016;29,8
Fontibon;5;23;0.32191535;0.0027104016;29,6
Fontibon;5;23;0.32191535;0.0027104016;44,4
Fontibon;5;23;0.32191535;0.0027104016;39,1
Fontibon;5;23;0.32191535;0.0027104016;39,5
Fontibon;5;23;0.32191535;0.0027104016;35,1
Fontibon;5;23;0.32191535;0.0027104016;34,4
Fontibon;5;23;0.32191535;0.0027104016;20,7
Fontibon;5;23;0.32191535;0.0027104016;38,4
Fontibon;5;23;0.32191535;0.0027104016;50,8
Fontibon;5;23;0.32191535;0.0027104016;38,2
Fontibon;5;23;0.32191535;0.0027104016;34,7
Fontibon;5;23;0.32191535;0.0027104016;68,3
Fontibon;5;23;0.32191535;0.0027104016;50,4
Fontibon;5;23;0.32191535;0.0027104016;33,7
Fontibon;5;23;0.32191535;0.0027104016;20,7
Fontibon;5;23;0.32191535;0.0027104016;17,6
Fontibon;5;23;0.32191535;0.0027104016;15,2
Fontibon;5;23;0.32191535;0.0027104016;26,2
Fontibon;5;23;0.32191535;0.0027104016;18,9
Fontibon;5;23;0.32191535;0.0027104016;18,1
Fontibon;5;23;0.32191535;0.0027104016;19,4
Fontibon;5;23;0.32191535;0.0027104016;22,5
Fontibon;5;23;0.32191535;0.0027104016;18,2
Fontibon;5;23;0.32191535;0.0027104016;21,1
Fontibon;5;23;0.32191535;0.0027104016;31,2
Fontibon;5;23;0.32191535;0.0027104016;32,8
Fontibon;5;23;0.32191535;0.0027104016;30,9
Fontibon;5;23;0.32191535;0.0027104016;29,9
Fontibon;5;23;0.32191535;0.0027104016;28
Fontibon;5;23;0.32191535;0.0027104016;18,7
Fontibon;5;23;0.32191535;0.0027104016;16,2
Fontibon;5;23;0.32191535;0.0027104016;18,6
Fontibon;5;23;0.32191535;0.0027104016;25,5
Fontibon;5;23;0.32191535;0.0027104016;39,5
Fontibon;5;23;0.32191535;0.0027104016;36,4
Fontibon;5;23;0.32191535;0.0027104016;49,2
Fontibon;5;23;0.32191535;0.0027104016;42
Fontibon;5;23;0.32191535;0.0027104016;41,5
Fontibon;5;23;0.32191535;0.0027104016;36
Fontibon;5;23;0.32191535;0.0027104016;27,4
Fontibon;5;23;0.32191535;0.0027104016;30,7
Fontibon;5;23;0.32191535;0.0027104016;27,6
Fontibon;5;23;0.32191535;0.0027104016;24
Fontibon;5;23;0.32191535;0.0027104016;23,5
Fontibon;5;23;0.32191535;0.0027104016;19,1
Fontibon;5;23;0.32191535;0.0027104016;20,3
Fontibon;5;23;0.32191535;0.0027104016;22,4
Fontibon;5;23;0.32191535;0.0027104016;18,1
Fontibon;5;23;0.32191535;0.0027104016;29,4
Fontibon;5;23;0.32191535;0.0027104016;33,6
Fontibon;5;23;0.32191535;0.0027104016;39,3
Fontibon;5;23;0.32191535;0.0027104016;41,4
Fontibon;5;23;0.32191535;0.0027104016;35,7
Fontibon;5;23;0.32191535;0.0027104016;31,2
Fontibon;5;23;0.32191535;0.0027104016;14,3
Fontibon;5;23;0.32191535;0.0027104016;18
Fontibon;5;23;0.32191535;0.0027104016;26,6
Fontibon;5;23;0.32191535;0.0027104016;23,6
Fontibon;5;23;0.32191535;0.0027104016;30,2
Fontibon;5;23;0.32191535;0.0027104016;42,9
Fontibon;5;23;0.32191535;0.0027104016;50,7
Fontibon;5;23;0.32191535;0.0027104016;46,9
Fontibon;5;23;0.32191535;0.0027104016;36,6
Fontibon;5;23;0.32191535;0.0027104016;31,7
Fontibon;5;23;0.32191535;0.0027104016;19,5
Fontibon;5;23;0.32191535;0.0027104016;24,5
Fontibon;5;23;0.32191535;0.0027104016;29
Fontibon;5;23;0.32191535;0.0027104016;30,6
Fontibon;5;23;0.32191535;0.0027104016;46,2
Fontibon;5;23;0.32191535;0.0027104016;46,9
Fontibon;5;23;0.32191535;0.0027104016;36,5
Fontibon;5;23;0.32191535;0.0027104016;30,5
Fontibon;5;23;0.32191535;0.0027104016;16,1
Fontibon;5;23;0.32191535;0.0027104016;17,7
Fontibon;5;23;0.32191535;0.0027104016;23,7
Fontibon;5;23;0.32191535;0.0027104016;22,5
Fontibon;5;23;0.32191535;0.0027104016;35,8
Fontibon;5;23;0.32191535;0.0027104016;24,1
Fontibon;5;23;0.32191535;0.0027104016;24,6
Fontibon;5;23;0.32191535;0.0027104016;21,6
Fontibon;5;23;0.32191535;0.0027104016;26,9
Fontibon;5;23;0.32191535;0.0027104016;25,7
Fontibon;5;23;0.32191535;0.0027104016;23,4
Fontibon;5;23;0.32191535;0.0027104016;29,3
Fontibon;5;23;0.32191535;0.0027104016;48,3
Fontibon;5;23;0.32191535;0.0027104016;23,1
Fontibon;5;23;0.32191535;0.0027104016;23,1
Fontibon;5;23;0.32191535;0.0027104016;15
Fontibon;5;23;0.32191535;0.0027104016;14,3
Fontibon;5;23;0.32191535;0.0027104016;8,3
Fontibon;5;23;0.32191535;0.0027104016;11,3
Fontibon;5;23;0.32191535;0.0027104016;13,7
Fontibon;5;23;0.32191535;0.0027104016;11,5
Fontibon;5;23;0.32191535;0.0027104016;16,5
Fontibon;5;23;0.32191535;0.0027104016;20,6
Fontibon;5;23;0.32191535;0.0027104016;17,3
Fontibon;5;23;0.32191535;0.0027104016;19,9
Fontibon;5;23;0.32191535;0.0027104016;20
Fontibon;5;23;0.32191535;0.0027104016;29,1
Fontibon;5;23;0.32191535;0.0027104016;29,7
Fontibon;5;23;0.32191535;0.0027104016;27,1
Fontibon;5;23;0.32191535;0.0027104016;28,1
Fontibon;5;23;0.32191535;0.0027104016;28,7
Fontibon;5;23;0.32191535;0.0027104016;25,7
Fontibon;5;23;0.32191535;0.0027104016;23
Fontibon;5;23;0.32191535;0.0027104016;25,3
Fontibon;5;23;0.32191535;0.0027104016;47,3
Fontibon;5;23;0.32191535;0.0027104016;54,5
Fontibon;5;23;0.32191535;0.0027104016;94,4
Fontibon;5;23;0.32191535;0.0027104016;71,6
Fontibon;5;23;0.32191535;0.0027104016;86
Fontibon;5;23;0.32191535;0.0027104016;73,5
Fontibon;5;23;0.32191535;0.0027104016;39,7
Fontibon;5;23;0.32191535;0.0027104016;35,5
Fontibon;5;23;0.32191535;0.0027104016;20
Fontibon;5;23;0.32191535;0.0027104016;11,4
Fontibon;5;23;0.32191535;0.0027104016;17
Fontibon;5;23;0.32191535;0.0027104016;34,9
Fontibon;5;23;0.32191535;0.0027104016;22,7
Fontibon;5;23;0.32191535;0.0027104016;10,8
Fontibon;5;23;0.32191535;0.0027104016;18,4
Fontibon;5;23;0.32191535;0.0027104016;22,9
Fontibon;5;23;0.32191535;0.0027104016;30,4
Fontibon;5;23;0.32191535;0.0027104016;25,4
Fontibon;5;23;0.32191535;0.0027104016;28,1
Fontibon;5;23;0.32191535;0.0027104016;18,7
Fontibon;5;23;0.32191535;0.0027104016;7,9
Fontibon;5;23;0.32191535;0.0027104016;9,9
Fontibon;5;23;0.32191535;0.0027104016;9,5
Fontibon;5;23;0.32191535;0.0027104016;15,2
Fontibon;5;23;0.32191535;0.0027104016;27,9
Fontibon;5;23;0.32191535;0.0027104016;37,2
Fontibon;5;23;0.32191535;0.0027104016;48,7
Fontibon;5;23;0.32191535;0.0027104016;44,1
Fontibon;5;23;0.32191535;0.0027104016;26,1
Fontibon;5;23;0.32191535;0.0027104016;26,8
Fontibon;5;23;0.32191535;0.0027104016;23,9
Fontibon;5;23;0.32191535;0.0027104016;13,6
Fontibon;5;23;0.32191535;0.0027104016;9,9
Fontibon;5;23;0.32191535;0.0027104016;9,7
Fontibon;5;23;0.32191535;0.0027104016;15,3
Fontibon;5;23;0.32191535;0.0027104016;9,9
Fontibon;5;23;0.32191535;0.0027104016;18,3
Fontibon;5;23;0.32191535;0.0027104016;20
Fontibon;5;23;0.32191535;0.0027104016;11,1
Fontibon;5;23;0.32191535;0.0027104016;13
Fontibon;5;23;0.32191535;0.0027104016;21,9
Fontibon;5;23;0.32191535;0.0027104016;21,4
Fontibon;5;23;0.32191535;0.0027104016;24,7
Fontibon;5;23;0.32191535;0.0027104016;21,3
Fontibon;5;23;0.32191535;0.0027104016;14,6
Fontibon;5;23;0.32191535;0.0027104016;11,2
Fontibon;5;23;0.32191535;0.0027104016;13,3
Fontibon;5;23;0.32191535;0.0027104016;16,3
Fontibon;5;23;0.32191535;0.0027104016;19,4
Fontibon;5;23;0.32191535;0.0027104016;25,3
Fontibon;5;23;0.32191535;0.0027104016;46,6
Fontibon;5;23;0.32191535;0.0027104016;41,5
Fontibon;5;23;0.32191535;0.0027104016;26,6
Fontibon;5;23;0.32191535;0.0027104016;23,3
Fontibon;5;23;0.32191535;0.0027104016;26
Fontibon;5;23;0.32191535;0.0027104016;12,9
Fontibon;5;23;0.32191535;0.0027104016;12,3
Fontibon;5;23;0.32191535;0.0027104016;15,1
Fontibon;5;23;0.32191535;0.0027104016;16
Fontibon;5;23;0.32191535;0.0027104016;16,2
Fontibon;5;23;0.32191535;0.0027104016;19,2
Fontibon;5;23;0.32191535;0.0027104016;29,4
Fontibon;5;23;0.32191535;0.0027104016;15,2
Fontibon;5;23;0.32191535;0.0027104016;27,5
Fontibon;5;23;0.32191535;0.0027104016;32,6
Fontibon;5;23;0.32191535;0.0027104016;37,3
Fontibon;5;23;0.32191535;0.0027104016;29,9
Fontibon;5;23;0.32191535;0.0027104016;20,2
Fontibon;5;23;0.32191535;0.0027104016;20,9
Fontibon;5;23;0.32191535;0.0027104016;10,4
Fontibon;5;23;0.32191535;0.0027104016;14,1
Fontibon;5;23;0.32191535;0.0027104016;16,6
Fontibon;5;23;0.32191535;0.0027104016;33,4
Fontibon;5;23;0.32191535;0.0027104016;45,1
Fontibon;5;23;0.32191535;0.0027104016;26,6
Fontibon;5;23;0.32191535;0.0027104016;23,4
Fontibon;5;23;0.32191535;0.0027104016;27,5
Fontibon;5;23;0.32191535;0.0027104016;30,5
Fontibon;5;23;0.32191535;0.0027104016;15,8
Fontibon;5;23;0.32191535;0.0027104016;13,5
Fontibon;5;23;0.32191535;0.0027104016;9,1
Fontibon;5;23;0.32191535;0.0027104016;12
Fontibon;5;23;0.32191535;0.0027104016;32,1
Fontibon;5;23;0.32191535;0.0027104016;42
Fontibon;5;23;0.32191535;0.0027104016;39,6
Fontibon;5;23;0.32191535;0.0027104016;17,7
Fontibon;5;23;0.32191535;0.0027104016;27,5
Fontibon;5;23;0.32191535;0.0027104016;58,2
Fontibon;5;23;0.32191535;0.0027104016;33,1
Fontibon;5;23;0.32191535;0.0027104016;43
Fontibon;5;23;0.32191535;0.0027104016;42,7
Fontibon;5;23;0.32191535;0.0027104016;39,7
Fontibon;5;23;0.32191535;0.0027104016;36,8
Fontibon;5;23;0.32191535;0.0027104016;33,6
Fontibon;5;23;0.32191535;0.0027104016;20,5
Fontibon;5;23;0.32191535;0.0027104016;26,5
Fontibon;5;23;0.32191535;0.0027104016;41,5
Fontibon;5;23;0.32191535;0.0027104016;46,1
Fontibon;5;23;0.32191535;0.0027104016;46
Fontibon;5;23;0.32191535;0.0027104016;38
Fontibon;5;23;0.32191535;0.0027104016;47,3
Fontibon;5;23;0.32191535;0.0027104016;46,7
Fontibon;5;23;0.32191535;0.0027104016;16,3
Fontibon;5;23;0.32191535;0.0027104016;29,8
Fontibon;5;23;0.32191535;0.0027104016;36,8
Fontibon;5;23;0.32191535;0.0027104016;34,8
Fontibon;5;23;0.32191535;0.0027104016;32,6
Fontibon;5;23;0.32191535;0.0027104016;27,4
Fontibon;5;23;0.32191535;0.0027104016;15,6
Fontibon;5;23;0.32191535;0.0027104016;39
Fontibon;5;23;0.32191535;0.0027104016;39,6
Fontibon;5;23;0.32191535;0.0027104016;46
Fontibon;5;23;0.32191535;0.0027104016;53,1
Fontibon;5;23;0.32191535;0.0027104016;36,9
Fontibon;5;23;0.32191535;0.0027104016;44,3
Fontibon;5;23;0.32191535;0.0027104016;38
Fontibon;5;23;0.32191535;0.0027104016;37,2
Fontibon;5;23;0.32191535;0.0027104016;29,6
Fontibon;5;23;0.32191535;0.0027104016;25,7
Fontibon;5;23;0.32191535;0.0027104016;23,3
Fontibon;5;23;0.32191535;0.0027104016;27,6
Fontibon;5;23;0.32191535;0.0027104016;40,1
Fontibon;5;23;0.32191535;0.0027104016;23,1
Fontibon;5;23;0.32191535;0.0027104016;23,9
Fontibon;5;23;0.32191535;0.0027104016;23,1
Fontibon;5;23;0.32191535;0.0027104016;23,7
Fontibon;5;23;0.32191535;0.0027104016;20,3
Fontibon;5;23;0.32191535;0.0027104016;14,3
Fontibon;5;23;0.32191535;0.0027104016;16,4
Fontibon;5;23;0.32191535;0.0027104016;10,8
Fontibon;5;23;0.32191535;0.0027104016;9,9
Fontibon;5;23;0.32191535;0.0027104016;17,4
Fontibon;5;23;0.32191535;0.0027104016;12
Fontibon;5;23;0.32191535;0.0027104016;12,6
Fontibon;5;23;0.32191535;0.0027104016;19,7
Fontibon;5;23;0.32191535;0.0027104016;33
Fontibon;5;23;0.32191535;0.0027104016;15,1
Fontibon;5;23;0.32191535;0.0027104016;16,7
Fontibon;5;23;0.32191535;0.0027104016;24
Fontibon;5;23;0.32191535;0.0027104016;30,4
Fontibon;5;23;0.32191535;0.0027104016;6,8
Fontibon;5;23;0.32191535;0.0027104016;5,6
Fontibon;5;23;0.32191535;0.0027104016;11,4
Fontibon;5;23;0.32191535;0.0027104016;14,7
Fontibon;5;23;0.32191535;0.0027104016;12,5
Fontibon;5;23;0.32191535;0.0027104016;16,3
Fontibon;5;23;0.32191535;0.0027104016;9,9
Fontibon;5;23;0.32191535;0.0027104016;8,6
Fontibon;5;23;0.32191535;0.0027104016;5,3
Fontibon;5;23;0.32191535;0.0027104016;7,9
Fontibon;5;23;0.32191535;0.0027104016;7,1
Fontibon;5;23;0.32191535;0.0027104016;7,9
Fontibon;5;23;0.32191535;0.0027104016;7,9
Fontibon;5;23;0.32191535;0.0027104016;15,5
Fontibon;5;23;0.32191535;0.0027104016;10,7
Fontibon;5;23;0.32191535;0.0027104016;8,5
Fontibon;5;23;0.32191535;0.0027104016;12,5
Fontibon;5;23;0.32191535;0.0027104016;7,9
Fontibon;5;23;0.32191535;0.0027104016;7,8
Fontibon;5;23;0.32191535;0.0027104016;15,6
Fontibon;5;23;0.32191535;0.0027104016;20,3
Fontibon;5;23;0.32191535;0.0027104016;13,6
